DID_CONVERGE,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,4,17,5,2,3,4,3
False,4,17,5,2,3,4,3
False,4,17,5,2,3,4,3
False,4,17,5,2,3,4,3
False,4,17,5,2,3,4,3
False,4,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,5,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
False,6,17,5,2,3,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,1,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
True,2,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
False,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
True,3,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,4,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,5,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
False,6,18,5,3,2,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,1,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
True,2,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
False,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
True,3,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,4,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,5,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
False,6,19,5,4,1,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,1,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
True,2,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
False,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
True,3,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,4,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,5,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
False,6,20,5,5,0,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,1,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
True,2,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
False,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
True,3,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,4,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,5,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
False,6,21,6,3,3,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,1,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
True,2,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
False,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
True,3,22,6,4,2,4,3
