DID_CONVERGE,META_DID_CONVERGE,META_PCT_CONVERGED,CLASS,META_CLASS,META_PCT_NONE,META_PCT_FAIR,META_PCT_PERFECT,SCORE,META_SCORE,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.04551,6,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.37995,4,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.1432,1,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.27562,3,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.91467,2,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.34318,2,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.02588,2,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.37165,3,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.55947,3,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.75203,3,5,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.60814,4,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.25187,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.12728,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.27954,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.09153,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.47604,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.48284,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.16958,3,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.54234,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.92563,4,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.87656,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.31651,1,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.13415,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.51516,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.82764,2,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.08169,3,6,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.20388,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.75024,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.22057,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.11286,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.77539,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.36219,2,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.82289,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.2595,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.08969,2,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.77654,2,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.41398,3,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.74677,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.96717,2,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.05822,1,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.11431,2,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.43993,3,7,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.36713,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.32918,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.6579,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.02358,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.96664,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.52646,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.05037,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.67837,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.4263,2,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.97895,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.3474,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.41991,2,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.70846,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.95421,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.85034,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.32118,1,8,19,5,4,1,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.54923,8,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,3.65563,9,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.39538,6,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.49964,5,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,3.72115,10,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.58753,5,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.53536,3,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,3.95247,8,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.66166,3,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.88316,8,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.33125,8,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.2171,8,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.65864,6,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,2.50395,10,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,3.74792,13,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.17784,4,4,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.62477,5,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.78426,2,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.36416,1,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.22131,4,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.59524,3,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.21232,1,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.18461,1,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,11.01008,1,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.87979,4,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.7736,2,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.94007,4,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.28677,4,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.23544,3,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.55294,1,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.50169,3,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.73513,5,5,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.83021,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.51605,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.36985,2,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.87776,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.3413,3,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.12424,3,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.8712,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.08142,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.6186,2,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.77734,6,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.93887,2,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.75006,7,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.84367,2,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.1644,2,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.26662,1,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.52669,4,6,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.8007,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.64881,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.11463,4,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.23821,3,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.76581,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.29336,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.38344,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.75338,3,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.54328,3,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.45086,7,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.23044,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.21699,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.3818,1,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.47009,5,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.41292,4,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.09791,3,7,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.38554,4,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.6554,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.9185,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.15091,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.53926,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.57725,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.03465,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.39903,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.44537,2,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.54829,3,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.88116,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.10966,2,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.04021,5,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.85383,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.98621,1,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.73713,4,8,20,5,5,0,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.42048,10,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.95545,14,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,3.47039,15,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.54106,4,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.25502,11,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,4.20487,13,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.11231,11,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.76633,10,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.03566,11,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.32266,12,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.07704,8,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.43548,12,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.02877,10,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.93441,6,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.5373,8,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.69244,8,4,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.68616,3,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.17115,5,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.60598,7,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.74896,7,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.16439,8,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.60979,3,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.60658,9,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.60832,6,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.46365,5,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.67295,6,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.21224,8,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.60112,5,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.17331,5,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,4.73772,11,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.05039,6,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.41924,6,5,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.66658,6,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.37647,6,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.21373,4,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.3784,7,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.31006,4,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.08173,7,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.16683,6,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.97342,5,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.28548,1,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.33139,5,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.84438,3,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.52283,5,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.98073,5,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.70182,8,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.06716,4,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.83773,1,6,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.6148,3,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.71318,1,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,10.74073,1,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.5386,5,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.95096,2,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.96984,2,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.085,4,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.74007,6,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.03988,4,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.64504,3,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.03501,3,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.56788,1,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.06511,3,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.60806,1,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.9907,6,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.27857,2,7,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.13577,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.23717,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.19421,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.45011,4,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.13115,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.89273,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.42613,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.13564,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.9034,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.46197,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.4884,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.38448,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.9838,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.95266,1,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.19932,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.00266,2,8,21,6,3,3,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.95829,6,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.81399,10,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.82697,7,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.44762,8,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.64069,8,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.09326,11,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.68672,9,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.79283,10,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.19868,8,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.56082,10,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.33556,14,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.80751,8,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.38408,10,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.61692,7,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.69299,12,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.98223,5,4,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.62473,6,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.23292,5,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.69893,10,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.31655,9,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.25785,7,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.07598,5,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.18239,2,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.2607,4,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.2357,5,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.24418,5,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.3821,6,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.77636,4,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.87843,9,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,5.22382,7,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.09602,4,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,9.77187,5,5,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,6.9081,4,6,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.72059,4,6,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,8.42563,2,6,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.25395,4,6,22,6,4,2,4,3
False,NONE_CONVERGED,0,NONE,ALL_NONE,1,0,0,7.20445,11,6,22,6,4,2,4,3
