ROUND_NUM,NUM_PLAYERS,AVG_META_PCT_NONE,AVG_META_PCT_FAIR,AVG_META_PCT_PERFECT,AVG_SCORE,AVG_GOOD_SEAT_PCT
5,79,0,0,1,0,1
6,79,0.08537,0,0.91463,0.14444,0.99336
7,79,0.29268,0,0.70732,0.5269,0.9807
8,79,0.63415,0,0.36585,1.57623,0.93594
1,80,0,0,1,0,1
2,80,0,0,1,0,1
3,80,0,0,1,0,1
4,80,0,0,1,0,1
5,80,0,0,1,0,1
6,80,0.0122,0,0.9878,0.03478,0.99878
7,80,0.12195,0,0.87805,0.22675,0.98567
8,80,0.41463,0,0.58537,1.38779,0.93506
1,81,0,0,1,0,1
2,81,0,0,1,0,1
3,81,0,0,1,0,1
4,81,0,0,1,0,1
5,81,0,0,1,0,1
6,81,0.15854,0,0.84146,0.2537,0.99398
7,81,0.43902,0,0.56098,1.04763,0.96808
8,81,0.79268,0,0.20732,2.70472,0.91072
1,82,0,0,1,0,1
2,82,0,0,1,0,1
3,82,0,0,1,0,1
4,82,0.02439,0,0.97561,0.01939,0.9997
5,82,0,0,1,0,1
6,82,0.09756,0,0.90244,0.20703,0.99212
7,82,0.2561,0,0.7439,0.70083,0.9765
8,82,0.7561,0,0.2439,2.46225,0.9124
1,83,0,0,1,0,1
2,83,0,0,1,0,1
3,83,0,0,1,0,1
4,83,0,0,1,0,1
5,83,0.03659,0,0.96341,0.02908,0.99956
6,83,0.03659,0,0.96341,0.02908,0.99956
7,83,0.28049,0,0.71951,0.57841,0.9806
8,83,0.53659,0,0.46341,1.54326,0.9355
1,84,0,0,1,0,1
2,84,0,0,1,0,1
3,84,0,0,1,0,1
4,84,0,0,1,0,1
5,84,0,0,1,0,1
6,84,0.03659,0,0.96341,0.03036,0.9971
7,84,0.09756,0,0.90244,0.11274,0.99289
8,84,0.31707,0,0.68293,1.17775,0.94425
1,85,0,0,1,0,1
2,85,0,0,1,0,1
3,85,0,0,1,0,1
4,85,0,0,1,0,1
5,85,0.02439,0,0.97561,0.01939,0.99971
6,85,0.04878,0,0.95122,0.10663,0.99584
7,85,0.36585,0,0.63415,1.14395,0.966
8,85,0.73171,0,0.26829,2.9669,0.9033
1,86,0,0,1,0,1
2,86,0,0,1,0,1
3,86,0,0,1,0,1
4,86,0,0,1,0,1
5,86,0,0,1,0,1
6,86,0.04878,0,0.95122,0.08551,0.99759
7,86,0.30488,0,0.69512,0.62698,0.98029
8,86,0.57317,0,0.42683,2.08581,0.92981
1,87,0,0,1,0,1
2,87,0,0,1,0,1
3,87,0,0,1,0,1
4,87,0.0122,0,0.9878,0.00969,0.99986
5,87,0,0,1,0,1
6,87,0.12195,0,0.87805,0.17807,0.9958
7,87,0.08537,0,0.91463,0.10204,0.99748
8,87,0.56098,0,0.43902,1.52953,0.94365
1,88,0,0,1,0,1
2,88,0,0,1,0,1
3,88,0,0,1,0,1
4,88,0,0,1,0,1
5,88,0,0,1,0,1
6,88,0,0,1,0,1
7,88,0.09756,0,0.90244,0.26292,0.98753
8,88,0.39024,0,0.60976,1.18674,0.95136
1,89,0,0,1,0,1
2,89,0,0,1,0,1
3,89,0,0,1,0,1
4,89,0.0122,0,0.9878,0.00969,0.99986
5,89,0,0,1,0,1
6,89,0.09756,0,0.90244,0.33531,0.99123
7,89,0.26829,0,0.73171,0.73901,0.97712
8,89,0.60976,0,0.39024,2.18642,0.93108
1,90,0,0,1,0,1
2,90,0,0,1,0,1
3,90,0,0,1,0,1
4,90,0,0,1,0,1
5,90,0,0,1,0,1
6,90,0.06098,0,0.93902,0.08056,0.99824
7,90,0.26829,0,0.73171,0.57783,0.97832
8,90,0.42683,0,0.57317,0.88596,0.9706
1,91,0,0,1,0,1
2,91,0,0,1,0,1
3,91,0,0,1,0,1
4,91,0,0,1,0,1
5,91,0,0,1,0,1
